ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
214722_at	1.87e-03	7.46e-04	-3.4729686	-1.350236	-0.23672972	NOTCH2NL	notch 2 N-terminal like
218406_x_at	1.87e-03	7.46e-04	-3.4727387	-1.350955	-0.1509298	NENF	neudesin neurotrophic factor
201334_s_at	1.87e-03	7.48e-04	-3.4720623	-1.353067	-0.17670763	ARHGEF12	Rho guanine nucleotide exchange factor 12
216545_at	1.87e-03	7.49e-04	-3.4717774	-1.353957	-0.11717345		
208158_s_at	1.87e-03	7.49e-04	-3.4716869	-1.354239	-0.29137311	OSBPL1A	oxysterol binding protein like 1A
205907_s_at	1.88e-03	7.51e-04	-3.4708967	-1.356706	-0.16947132	OMD	osteomodulin
201807_at	1.88e-03	7.52e-04	-3.4707316	-1.357222	-0.18928057	VPS26A	VPS26, retromer complex component A
205407_at	1.88e-03	7.53e-04	-3.4702524	-1.358718	-0.45942935	RECK	reversion inducing cysteine rich protein with kazal motifs
209553_at	1.88e-03	7.53e-04	3.4701133	-1.359152	0.19396082	VPS8	VPS8, CORVET complex subunit
207129_at	1.88e-03	7.53e-04	-3.4699733	-1.359589	-0.12234997	CA5B	carbonic anhydrase 5B
215315_at	1.89e-03	7.54e-04	-3.4695931	-1.360775	-0.06170575	ZNF549	zinc finger protein 549
220819_at	1.89e-03	7.55e-04	-3.4693636	-1.361492	-0.11257454	FRMD1	FERM domain containing 1
213607_x_at	1.89e-03	7.55e-04	3.4692407	-1.361875	0.14589385	NADK	NAD kinase
217726_at	1.89e-03	7.56e-04	3.4689077	-1.362915	0.19985083	COPZ1	coatomer protein complex subunit zeta 1
209361_s_at	1.89e-03	7.57e-04	-3.4687397	-1.363439	-0.19946094	PCBP4	poly(rC) binding protein 4
206010_at	1.89e-03	7.57e-04	-3.4687269	-1.363479	-0.16387564	HABP2	hyaluronan binding protein 2
214696_at	1.89e-03	7.57e-04	-3.468712	-1.363525	-0.37470866	MIR22///MIR22HG	microRNA 22///MIR22 host gene
208557_at	1.89e-03	7.57e-04	-3.4685356	-1.364076	-0.10157982	HOXA6	homeobox A6
204175_at	1.89e-03	7.57e-04	3.4685285	-1.364098	0.24976094	ZNF593	zinc finger protein 593
219312_s_at	1.89e-03	7.58e-04	3.4683319	-1.364711	0.16648715	ZBTB10	zinc finger and BTB domain containing 10
202040_s_at	1.89e-03	7.58e-04	3.4682196	-1.365062	0.27486637	KDM5A	lysine demethylase 5A
214619_at	1.89e-03	7.58e-04	-3.4681194	-1.365374	-0.11601398	CRHR1	corticotropin releasing hormone receptor 1
214885_at	1.89e-03	7.59e-04	-3.4677653	-1.366479	-0.13920008	KAT8	lysine acetyltransferase 8
215899_at	1.90e-03	7.60e-04	-3.467483	-1.36736	-0.11590932		
216564_at	1.90e-03	7.61e-04	-3.4671546	-1.368384	-0.12353876		
217818_s_at	1.90e-03	7.61e-04	-3.4669211	-1.369113	-0.1703846	ARPC4	actin related protein 2/3 complex subunit 4
212088_at	1.90e-03	7.62e-04	3.4666612	-1.369923	0.15784098	PMPCA	peptidase, mitochondrial processing alpha subunit
216227_at	1.91e-03	7.64e-04	-3.465915	-1.37225	-0.07816172	LOC105379655	uncharacterized LOC105379655
214449_s_at	1.91e-03	7.66e-04	3.4651323	-1.374691	0.21226819	RHOQ	ras homolog family member Q
220741_s_at	1.91e-03	7.66e-04	-3.4649873	-1.375143	-0.22949226	PPA2	pyrophosphatase (inorganic) 2
208486_at	1.91e-03	7.67e-04	-3.4647115	-1.376003	-0.20989076	DRD5	dopamine receptor D5
206423_at	1.91e-03	7.67e-04	-3.4645598	-1.376476	-0.19243057	ANGPTL7	angiopoietin like 7
201861_s_at	1.92e-03	7.69e-04	-3.4638861	-1.378576	-0.37428744	LRRFIP1	LRR binding FLII interacting protein 1
39763_at	1.92e-03	7.69e-04	-3.4637517	-1.378995	-0.10951611	HPX	hemopexin
209220_at	1.92e-03	7.70e-04	3.4636279	-1.379381	0.45708667	GPC3	glypican 3
201663_s_at	1.92e-03	7.70e-04	3.4635306	-1.379684	0.4227512	SMC4	structural maintenance of chromosomes 4
214347_s_at	1.92e-03	7.70e-04	-3.4635121	-1.379742	-0.05969916	DDC	dopa decarboxylase
205414_s_at	1.92e-03	7.72e-04	-3.4627478	-1.382124	-0.1144158	ARHGAP44	Rho GTPase activating protein 44
219141_s_at	1.92e-03	7.72e-04	-3.4627174	-1.382218	-0.10548228	AMBRA1	autophagy and beclin 1 regulator 1
204335_at	1.93e-03	7.74e-04	-3.4619984	-1.384459	-0.17441552	CCDC94	coiled-coil domain containing 94
202771_at	1.93e-03	7.74e-04	3.4618414	-1.384948	0.30695072	PIEZO1	piezo type mechanosensitive ion channel component 1
217208_s_at	1.93e-03	7.75e-04	3.461487	-1.386052	0.38245727	DLG1	discs large MAGUK scaffold protein 1
206901_at	1.93e-03	7.76e-04	-3.4612073	-1.386923	-0.13592621	C19orf57	chromosome 19 open reading frame 57
217501_at	1.93e-03	7.76e-04	3.4611059	-1.387239	0.15961826	CIAO1	cytosolic iron-sulfur assembly component 1
212081_x_at	1.94e-03	7.79e-04	3.4599581	-1.390814	0.18522213	PRRC2A	proline rich coiled-coil 2A
214494_s_at	1.94e-03	7.79e-04	3.4598916	-1.391021	0.2207229	LOC101930112///SPG7	uncharacterized LOC101930112///SPG7, paraplegin matrix AAA peptidase subunit
214703_s_at	1.94e-03	7.79e-04	-3.4598681	-1.391094	-0.17659974	MAN2B2	mannosidase alpha class 2B member 2
205598_at	1.94e-03	7.79e-04	3.4598619	-1.391114	0.12329027	TRAIP	TRAF interacting protein
221968_s_at	1.94e-03	7.81e-04	-3.4591293	-1.393395	-0.08527686	ZNF771	zinc finger protein 771
206162_x_at	1.95e-03	7.83e-04	-3.4586137	-1.395	-0.09194593	SYT5	synaptotagmin 5
208358_s_at	1.95e-03	7.83e-04	3.4583416	-1.395847	0.14582481	UGT8	UDP glycosyltransferase 8
214465_at	1.95e-03	7.83e-04	-3.4582785	-1.396043	-0.11014146	ORM2///ORM1	orosomucoid 2///orosomucoid 1
205117_at	1.95e-03	7.83e-04	-3.4582741	-1.396057	-0.11583346	FGF1	fibroblast growth factor 1
209707_at	1.95e-03	7.84e-04	3.4579071	-1.3972	0.29358512	PIGK	phosphatidylinositol glycan anchor biosynthesis class K
203808_at	1.95e-03	7.85e-04	-3.4576764	-1.397918	-0.12933794	AKT2	AKT serine/threonine kinase 2
206411_s_at	1.95e-03	7.85e-04	3.4574802	-1.398528	0.1499612	ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase
203416_at	1.95e-03	7.86e-04	3.4573521	-1.398927	0.32572022	CD53	CD53 molecule
204463_s_at	1.95e-03	7.86e-04	3.4571879	-1.399438	0.24619735	EDNRA	endothelin receptor type A
202581_at	1.96e-03	7.87e-04	3.4570866	-1.399753	0.50360229	HSPA1B///HSPA1A	heat shock protein family A (Hsp70) member 1B///heat shock protein family A (Hsp70) member 1A
222265_at	1.96e-03	7.87e-04	3.4567327	-1.400855	0.21245208	TNS4	tensin 4
207116_s_at	1.96e-03	7.88e-04	-3.4566126	-1.401228	-0.10550788	GAPDHS	glyceraldehyde-3-phosphate dehydrogenase, spermatogenic
214131_at	1.96e-03	7.89e-04	-3.4561797	-1.402575	-0.24486321	TXLNGY	taxilin gamma pseudogene, Y-linked
216946_at	1.96e-03	7.90e-04	-3.4558228	-1.403686	-0.08394587	HLA-DOA	major histocompatibility complex, class II, DO alpha
204697_s_at	1.96e-03	7.90e-04	-3.4557725	-1.403842	-0.19431702	CHGA	chromogranin A
209236_at	1.96e-03	7.90e-04	3.4555953	-1.404394	0.18666007	SLC23A2	solute carrier family 23 member 2
216486_x_at	1.96e-03	7.91e-04	-3.455406	-1.404982	-0.10048623	ZNF79	zinc finger protein 79
204621_s_at	1.97e-03	7.93e-04	-3.4547658	-1.406974	-0.54682095	NR4A2	nuclear receptor subfamily 4 group A member 2
200653_s_at	1.97e-03	7.93e-04	-3.4546165	-1.407438	-0.33205164	CALM3///CALM2///CALM1	calmodulin 3///calmodulin 2///calmodulin 1
221076_at	1.98e-03	7.95e-04	-3.453716	-1.410239	-0.04208163	PELO	pelota homolog (Drosophila)
214952_at	1.98e-03	7.96e-04	-3.4535198	-1.410849	-0.11630011	NCAM1	neural cell adhesion molecule 1
201624_at	1.98e-03	7.97e-04	3.4531585	-1.411973	0.36870223	DARS	aspartyl-tRNA synthetase
204630_s_at	1.98e-03	7.97e-04	3.4530817	-1.412211	0.26401059	GOSR1	golgi SNAP receptor complex member 1
211326_x_at	1.98e-03	7.99e-04	-3.4524609	-1.414141	-0.11169689	HFE	hemochromatosis
202032_s_at	1.98e-03	7.99e-04	-3.4522396	-1.414829	-0.16508427	MAN2A2	mannosidase alpha class 2A member 2
210428_s_at	1.98e-03	7.99e-04	3.4522218	-1.414885	0.21708935	HGS	hepatocyte growth factor-regulated tyrosine kinase substrate
221664_s_at	1.98e-03	8.00e-04	3.4521073	-1.415241	0.40440166	F11R	F11 receptor
206816_s_at	1.98e-03	8.00e-04	-3.4521035	-1.415252	-0.07288369	SPAG8	sperm associated antigen 8
221599_at	1.99e-03	8.03e-04	-3.4506733	-1.419697	-0.26558668	AAMDC	adipogenesis associated Mth938 domain containing
210993_s_at	1.99e-03	8.04e-04	3.4506455	-1.419784	0.39849008	SMAD1	SMAD family member 1
211075_s_at	2.00e-03	8.05e-04	3.4500598	-1.421604	0.41864609	CD47	CD47 molecule
207598_x_at	2.00e-03	8.06e-04	3.4499138	-1.422058	0.17162028	XRCC2	X-ray repair cross complementing 2
205013_s_at	2.00e-03	8.06e-04	-3.4498181	-1.422355	-0.10745995	SPECC1L-ADORA2A///ADORA2A	SPECC1L-ADORA2A readthrough (NMD candidate)///adenosine A2a receptor
219006_at	2.00e-03	8.06e-04	3.4496557	-1.422859	0.14837233	NDUFAF4	NADH:ubiquinone oxidoreductase complex assembly factor 4
202056_at	2.00e-03	8.06e-04	3.4495546	-1.423174	0.27399865	KPNA1	karyopherin subunit alpha 1
207920_x_at	2.00e-03	8.08e-04	3.4488469	-1.425372	0.13818433	ZFX	zinc finger protein, X-linked
204642_at	2.00e-03	8.09e-04	-3.4487289	-1.425739	-0.12932437	S1PR1	sphingosine-1-phosphate receptor 1
202114_at	2.00e-03	8.09e-04	-3.44864	-1.426015	-0.15969114	SNX2	sorting nexin 2
217804_s_at	2.01e-03	8.10e-04	3.4483972	-1.426769	0.19438142	ILF3	interleukin enhancer binding factor 3
41160_at	2.01e-03	8.10e-04	3.4481445	-1.427554	0.176659	MBD3	methyl-CpG binding domain protein 3
208912_s_at	2.01e-03	8.11e-04	-3.4480006	-1.428	-0.12910728	CNP	2',3'-cyclic nucleotide 3' phosphodiesterase
203798_s_at	2.01e-03	8.11e-04	3.4479395	-1.42819	0.49242457	VSNL1	visinin like 1
204083_s_at	2.01e-03	8.13e-04	-3.4473087	-1.430149	-0.85138309	TPM2	tropomyosin 2 (beta)
212309_at	2.01e-03	8.13e-04	-3.4470348	-1.431	-0.16147962	CLASP2	cytoplasmic linker associated protein 2
215449_at	2.02e-03	8.14e-04	-3.4468678	-1.431518	-0.14351111	TSPO2	translocator protein 2
214370_at	2.02e-03	8.14e-04	3.446708	-1.432014	0.40031091	S100A8	S100 calcium binding protein A8
215454_x_at	2.02e-03	8.14e-04	-3.4466033	-1.432339	-0.13983021	SFTPC	surfactant protein C
215200_x_at	2.02e-03	8.15e-04	-3.4462431	-1.433457	-0.12939508		
218444_at	2.02e-03	8.16e-04	-3.4461073	-1.433879	-0.13659334	ALG12	ALG12, alpha-1,6-mannosyltransferase
206067_s_at	2.02e-03	8.16e-04	3.4459868	-1.434253	0.10858281	WT1	Wilms tumor 1
211644_x_at	2.02e-03	8.18e-04	3.4453683	-1.436173	0.83118237	IGK///IGKC	immunoglobulin kappa locus///immunoglobulin kappa constant
210277_at	2.03e-03	8.19e-04	3.4450121	-1.437278	0.06497355	AP4S1	adaptor related protein complex 4 sigma 1 subunit
211234_x_at	2.03e-03	8.20e-04	-3.4446368	-1.438443	-0.12013144	ESR1	estrogen receptor 1
215625_at	2.03e-03	8.21e-04	-3.4443712	-1.439267	-0.05825957	LOC101928669///LOC644450	uncharacterized LOC101928669///uncharacterized LOC644450
202922_at	2.03e-03	8.21e-04	3.4440488	-1.440268	0.48038824	GCLC	glutamate-cysteine ligase catalytic subunit
201967_at	2.03e-03	8.22e-04	-3.4438554	-1.440868	-0.20033639	RBM6	RNA binding motif protein 6
218183_at	2.03e-03	8.23e-04	-3.4435862	-1.441703	-0.14699752	CDIP1	cell death inducing p53 target 1
210500_at	2.04e-03	8.25e-04	-3.442697	-1.444461	-0.06989511		
204409_s_at	2.04e-03	8.25e-04	-3.4426456	-1.444621	-0.42502298	EIF1AY	eukaryotic translation initiation factor 1A, Y-linked
201580_s_at	2.04e-03	8.25e-04	-3.4425656	-1.444869	-0.22791331	TMX4	thioredoxin related transmembrane protein 4
205595_at	2.04e-03	8.25e-04	-3.4425599	-1.444886	-0.84364873	DSG3	desmoglein 3
213875_x_at	2.04e-03	8.25e-04	3.4425584	-1.444891	0.25379908	C6orf62	chromosome 6 open reading frame 62
219772_s_at	2.04e-03	8.26e-04	-3.4424597	-1.445197	-0.4267662	SMPX	small muscle protein, X-linked
205358_at	2.04e-03	8.26e-04	-3.4422397	-1.445879	-0.28094425	GRIA2	glutamate ionotropic receptor AMPA type subunit 2
210370_s_at	2.05e-03	8.29e-04	-3.4412607	-1.448916	-0.13900901	LY9	lymphocyte antigen 9
207855_s_at	2.05e-03	8.30e-04	3.4408158	-1.450295	0.12963815	CLCC1	chloride channel CLIC like 1
211961_s_at	2.05e-03	8.31e-04	3.4406133	-1.450923	0.19595504	RAB7A	RAB7A, member RAS oncogene family
209129_at	2.05e-03	8.31e-04	3.4404294	-1.451493	0.29194112	TRIP6	thyroid hormone receptor interactor 6
217643_x_at	2.05e-03	8.32e-04	-3.4403255	-1.451815	-0.21378233		
218159_at	2.06e-03	8.33e-04	3.4399104	-1.453102	0.19191485	DDRGK1	DDRGK domain containing 1
221196_x_at	2.07e-03	8.37e-04	-3.4384079	-1.457759	-0.17373341	BRCC3	BRCA1/BRCA2-containing complex subunit 3
211371_at	2.07e-03	8.39e-04	-3.4376922	-1.459976	-0.08292882	MAP2K5	mitogen-activated protein kinase kinase 5
216144_at	2.07e-03	8.39e-04	-3.4375313	-1.460475	-0.08387935		
213880_at	2.08e-03	8.42e-04	3.4365675	-1.46346	0.36166319	LGR5	leucine rich repeat containing G protein-coupled receptor 5
216023_at	2.08e-03	8.42e-04	-3.436415	-1.463933	-0.11612173	KDM4B	lysine demethylase 4B
219839_x_at	2.08e-03	8.43e-04	-3.4363907	-1.464008	-0.1103896	TCL6	T-cell leukemia/lymphoma 6 (non-protein coding)
219771_at	2.08e-03	8.43e-04	3.4362936	-1.464308	0.14606885	TBC1D8B	TBC1 domain family member 8B
214397_at	2.08e-03	8.43e-04	-3.4362859	-1.464332	-0.11636947	MBD2	methyl-CpG binding domain protein 2
216291_at	2.09e-03	8.46e-04	-3.4352239	-1.467621	-0.10398552	ZNF440	zinc finger protein 440
217400_at	2.09e-03	8.46e-04	3.4350599	-1.468129	0.04298452		
213077_at	2.09e-03	8.47e-04	-3.4349753	-1.468391	-0.27470982	YTHDC2	YTH domain containing 2
212395_s_at	2.09e-03	8.49e-04	3.4341902	-1.470822	0.13305686	EMC1	ER membrane protein complex subunit 1
219429_at	2.10e-03	8.51e-04	-3.4332376	-1.47377	-0.29228256	FA2H	fatty acid 2-hydroxylase
218281_at	2.10e-03	8.53e-04	3.4328217	-1.475057	0.28625191	MRPL48	mitochondrial ribosomal protein L48
210964_s_at	2.10e-03	8.53e-04	-3.4326627	-1.47555	-0.10773962	GYG2	glycogenin 2
208552_at	2.11e-03	8.54e-04	-3.4323391	-1.476551	-0.06866896	GRIK4	glutamate ionotropic receptor kainate type subunit 4
211966_at	2.11e-03	8.56e-04	3.4315693	-1.478932	0.63995974	COL4A2	collagen type IV alpha 2 chain
205602_x_at	2.11e-03	8.58e-04	-3.430898	-1.481009	-0.12017855	PSG7	pregnancy specific beta-1-glycoprotein 7 (gene/pseudogene)
217403_s_at	2.12e-03	8.59e-04	3.4304996	-1.482242	0.18502772	ZNF227	zinc finger protein 227
208047_s_at	2.12e-03	8.59e-04	3.4304816	-1.482297	0.27298205	NAB1	NGFI-A binding protein 1
217057_s_at	2.12e-03	8.59e-04	-3.4304208	-1.482485	-0.09824724	GNAS	GNAS complex locus
211879_x_at	2.12e-03	8.60e-04	-3.4302807	-1.482919	-0.08144309	PCDHGA3	protocadherin gamma subfamily A, 3
219341_at	2.12e-03	8.61e-04	-3.4299163	-1.484046	-0.18945711	CLN8	ceroid-lipofuscinosis, neuronal 8
202964_s_at	2.12e-03	8.63e-04	3.4293016	-1.485946	0.13396082	RFX5	regulatory factor X5
210828_s_at	2.13e-03	8.63e-04	-3.4291367	-1.486456	-0.09633503	ARNT	aryl hydrocarbon receptor nuclear translocator
220316_at	2.13e-03	8.63e-04	-3.4290629	-1.486685	-0.09950296	NPAS3	neuronal PAS domain protein 3
207360_s_at	2.13e-03	8.65e-04	-3.4285232	-1.488353	-0.12494465	NTSR1	neurotensin receptor 1 (high affinity)
204978_at	2.13e-03	8.67e-04	3.427847	-1.490444	0.1867357	CLASRP	CLK4 associating serine/arginine rich protein
209657_s_at	2.13e-03	8.67e-04	3.4276971	-1.490907	0.22197036	HSF2	heat shock transcription factor 2
45687_at	2.14e-03	8.68e-04	3.4272432	-1.49231	0.09853136	PRR14	proline rich 14
207016_s_at	2.14e-03	8.69e-04	-3.4271205	-1.492689	-0.25160663	LOC101928635///ALDH1A2	uncharacterized LOC101928635///aldehyde dehydrogenase 1 family member A2
219587_at	2.14e-03	8.69e-04	-3.4269281	-1.493284	-0.14251178	TTC12	tetratricopeptide repeat domain 12
216234_s_at	2.14e-03	8.70e-04	-3.4267104	-1.493957	-0.11303568	PRKACA	protein kinase cAMP-activated catalytic subunit alpha
210482_x_at	2.14e-03	8.71e-04	-3.4264317	-1.494818	-0.10411404	MAP2K5	mitogen-activated protein kinase kinase 5
201836_s_at	2.14e-03	8.71e-04	3.4263208	-1.495161	0.17913817	SUPT7L	SPT7-like STAGA complex gamma subunit
219465_at	2.15e-03	8.72e-04	-3.4258571	-1.496593	-0.09506723	APOA2	apolipoprotein A2
209444_at	2.15e-03	8.75e-04	-3.4251362	-1.49882	-0.32500312	RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1
215738_at	2.15e-03	8.76e-04	-3.4247584	-1.499987	-0.13180739	LINC00563	long intergenic non-protein coding RNA 563
215896_at	2.15e-03	8.76e-04	-3.4245435	-1.500651	-0.11711204		
211904_x_at	2.16e-03	8.77e-04	-3.4244559	-1.500922	-0.12941302	RAD52	RAD52 homolog, DNA repair protein
213804_at	2.16e-03	8.79e-04	-3.4236965	-1.503267	-0.13911165	INPP5B	inositol polyphosphate-5-phosphatase B
217743_s_at	2.16e-03	8.80e-04	3.4233344	-1.504385	0.25941572	TMEM30A	transmembrane protein 30A
221248_s_at	2.16e-03	8.80e-04	3.4233118	-1.504455	0.15757269	WHSC1L1	Wolf-Hirschhorn syndrome candidate 1-like 1
210994_x_at	2.16e-03	8.80e-04	-3.4232019	-1.504794	-0.08987521	TRIM23	tripartite motif containing 23
220770_s_at	2.16e-03	8.81e-04	3.4229155	-1.505679	0.16370438	ZBED8	zinc finger BED-type containing 8
200884_at	2.17e-03	8.82e-04	-3.4225487	-1.506811	-0.57848433	CKB	creatine kinase B
222134_at	2.17e-03	8.83e-04	-3.4221241	-1.508122	-0.08182465	DDO	D-aspartate oxidase
221467_at	2.18e-03	8.88e-04	-3.4203732	-1.513526	-0.09946492	MC4R	melanocortin 4 receptor
205349_at	2.18e-03	8.89e-04	-3.4203284	-1.513664	-0.54820205	GNA15	G protein subunit alpha 15
214534_at	2.18e-03	8.89e-04	-3.4201275	-1.514284	-0.06620404	HIST1H1B	histone cluster 1, H1b
207783_x_at	2.18e-03	8.89e-04	-3.4200449	-1.514539	-0.08526826	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
221092_at	2.19e-03	8.90e-04	-3.4198357	-1.515184	-0.0913382	IKZF3	IKAROS family zinc finger 3
206454_s_at	2.19e-03	8.91e-04	-3.4195864	-1.515953	-0.11841569	RHO	rhodopsin
216469_at	2.19e-03	8.91e-04	-3.4195096	-1.51619	-0.05483379	LOC102725136///LOC441666	putative zinc finger protein ENSP00000328166-like///zinc finger protein 91 pseudogene
211262_at	2.19e-03	8.91e-04	-3.4193464	-1.516694	-0.12240953	PCSK6	proprotein convertase subtilisin/kexin type 6
210952_at	2.19e-03	8.92e-04	-3.4192682	-1.516935	-0.09693582	AP4S1	adaptor related protein complex 4 sigma 1 subunit
211529_x_at	2.19e-03	8.92e-04	3.4191867	-1.517186	0.30652404	HLA-G	major histocompatibility complex, class I, G
215432_at	2.19e-03	8.92e-04	-3.4191323	-1.517354	-0.10002071	ACSM1	acyl-CoA synthetase medium-chain family member 1
213329_at	2.19e-03	8.93e-04	3.4189704	-1.517854	0.13987888	SRGAP2C///SRGAP2B///SRGAP2	SLIT-ROBO Rho GTPase activating protein 2C///SLIT-ROBO Rho GTPase activating protein 2B///SLIT-ROBO Rho GTPase activating protein 2
211832_s_at	2.19e-03	8.94e-04	-3.4184239	-1.519539	-0.06074412	MDM2	MDM2 proto-oncogene
221149_at	2.19e-03	8.95e-04	-3.4183081	-1.519896	-0.08296731	C5AR2	complement component 5a receptor 2
213874_at	2.19e-03	8.95e-04	-3.4182358	-1.52012	-0.17226007	SERPINA4	serpin family A member 4
205707_at	2.19e-03	8.95e-04	3.4181993	-1.520232	0.15522276	IL17RA	interleukin 17 receptor A
211223_at	2.19e-03	8.95e-04	-3.4181501	-1.520384	-0.11734088	PROP1	PROP paired-like homeobox 1
210352_at	2.20e-03	8.97e-04	-3.4173718	-1.522784	-0.11220538	BRD8	bromodomain containing 8
208254_at	2.20e-03	8.98e-04	-3.4171235	-1.52355	-0.08116597		
208267_at	2.20e-03	8.99e-04	-3.4169146	-1.524194	-0.10605705	TRPV5	transient receptor potential cation channel subfamily V member 5
211727_s_at	2.20e-03	8.99e-04	3.4168955	-1.524253	0.33637734	COX11	COX11, cytochrome c oxidase copper chaperone
220567_at	2.20e-03	8.99e-04	-3.4168486	-1.524397	-0.10979143	IKZF2	IKAROS family zinc finger 2
207258_at	2.20e-03	8.99e-04	-3.4168426	-1.524416	-0.17281354	DSCR4	Down syndrome critical region 4
217173_s_at	2.20e-03	9.00e-04	-3.416594	-1.525182	-0.22558431	LDLR	low density lipoprotein receptor
209986_at	2.20e-03	9.00e-04	-3.4165779	-1.525232	-0.07790847	LOC101929036///PAH	uncharacterized LOC101929036///phenylalanine hydroxylase
206396_at	2.21e-03	9.01e-04	-3.4161798	-1.526459	-0.10335579	SLC1A1	solute carrier family 1 member 1
212453_at	2.21e-03	9.01e-04	-3.4161035	-1.526694	-0.1914611	KIF1BP	KIF1 binding protein
212843_at	2.21e-03	9.01e-04	-3.4160826	-1.526759	-0.54989961	NCAM1	neural cell adhesion molecule 1
216663_s_at	2.21e-03	9.02e-04	-3.4158563	-1.527456	-0.10446928	ZMYND10	zinc finger MYND-type containing 10
201639_s_at	2.21e-03	9.04e-04	3.4151119	-1.529751	0.29103821	MIR6849///MIR1234///MIR939///CPSF1	microRNA 6849///microRNA 1234///microRNA 939///cleavage and polyadenylation specific factor 1
210678_s_at	2.22e-03	9.06e-04	-3.4145491	-1.531485	-0.17227897	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2
203458_at	2.22e-03	9.07e-04	3.4142035	-1.53255	0.17176366	SPR	sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)
214322_at	2.22e-03	9.07e-04	-3.4140845	-1.532917	-0.20329215	CAMK2G	calcium/calmodulin dependent protein kinase II gamma
209384_at	2.22e-03	9.08e-04	3.4138625	-1.533601	0.33669943	PROSC	proline synthetase cotranscribed homolog (bacterial)
206422_at	2.23e-03	9.10e-04	-3.4132783	-1.5354	-0.07715083	GCG	glucagon
217540_at	2.23e-03	9.11e-04	3.4129516	-1.536407	0.10980573	NXPE3	neurexophilin and PC-esterase domain family member 3
216468_s_at	2.23e-03	9.11e-04	-3.4128122	-1.536836	-0.07958901	ZNF682	zinc finger protein 682
222371_at	2.23e-03	9.11e-04	-3.4128002	-1.536873	-0.20962354		
221777_at	2.23e-03	9.12e-04	-3.4125329	-1.537697	-0.15137278	RITA1	RBPJ interacting and tubulin associated 1
217287_s_at	2.23e-03	9.12e-04	-3.4123844	-1.538154	-0.15545328	TRPC6	transient receptor potential cation channel subfamily C member 6
222023_at	2.23e-03	9.12e-04	-3.4123297	-1.538322	-0.07443722	AKAP13	A-kinase anchoring protein 13
200843_s_at	2.23e-03	9.13e-04	3.4120898	-1.539061	0.17031557	EPRS	glutamyl-prolyl-tRNA synthetase
218967_s_at	2.23e-03	9.14e-04	3.4119513	-1.539488	0.22244351	PTER	phosphotriesterase related
210150_s_at	2.24e-03	9.15e-04	3.411387	-1.541226	0.30900692	LAMA5	laminin subunit alpha 5
214041_x_at	2.24e-03	9.15e-04	-3.4113826	-1.541239	-0.34477149	RPL37A	ribosomal protein L37a
206149_at	2.24e-03	9.16e-04	3.4110957	-1.542123	0.17505309	CHP2	calcineurin like EF-hand protein 2
209041_s_at	2.24e-03	9.16e-04	-3.411072	-1.542196	-0.13344483	UBE2G2	ubiquitin conjugating enzyme E2 G2
